archive,seed,fold,token,vehicle,attacker
GridSybil_0709,1,train,b80299ad25129298,23823,0
GridSybil_0709,1,train,6e55761105c859b5,24363,0
GridSybil_0709,1,train,bd831900ce1075d7,11073,1
GridSybil_0709,1,train,32f4b5047efa9e29,10431,0
GridSybil_0709,1,train,6da42b581af51d2e,23145,0
GridSybil_0709,1,train,06943198d48497eb,10545,0
GridSybil_0709,1,train,c13aecf974443f2f,23121,0
GridSybil_0709,1,train,85b79ab88c2c4a74,21735,1
GridSybil_0709,1,train,6b409441c84c6018,11577,0
GridSybil_0709,1,train,4fae41de31264062,11877,0
GridSybil_0709,1,train,021ba35f139c5260,24465,0
GridSybil_0709,1,train,43133b8596a6312c,21969,0
GridSybil_0709,1,train,f40a48724eba7fc0,22587,0
GridSybil_0709,1,train,d06c292d0acc4c9a,11739,0
GridSybil_0709,1,train,5b39245f318eb55c,10407,0
GridSybil_0709,1,train,9061db9b55315a4e,23649,0
GridSybil_0709,1,train,413eda3ae0592599,10983,0
GridSybil_0709,1,train,7797e54b3c001bb5,10617,0
GridSybil_0709,1,train,f63b5ae36083cfa1,12483,0
GridSybil_0709,1,train,b6167dd78d50433f,23799,0
GridSybil_0709,1,train,ec310430a02900d6,11217,0
GridSybil_0709,1,train,abe9de52809c24a5,12105,0
GridSybil_0709,1,train,b2befc5a72e681de,11565,0
GridSybil_0709,1,train,52306d6b5d17aad7,24507,0
GridSybil_0709,1,train,d6a3a9f7d4e6803f,22881,0
GridSybil_0709,1,train,e56b46ee58ed1a43,12201,0
GridSybil_0709,1,train,0bff8eea762d7942,24525,0
GridSybil_0709,1,train,1f5459aaf91944ec,23745,0
GridSybil_0709,1,train,af6538844582cc02,22965,0
GridSybil_0709,1,train,a012c69167262907,21621,0
GridSybil_0709,1,train,9d89198eefa55a97,12369,0
GridSybil_0709,1,train,ae103670c3dd5d2c,22563,0
GridSybil_0709,1,train,5542e7da68aa5929,10947,0
GridSybil_0709,1,train,8e46f103d9d26820,12357,0
GridSybil_0709,1,train,5da8880487137bd9,24357,0
GridSybil_0709,1,train,348849fe12cab707,23775,1
GridSybil_0709,1,train,5d3beaba3ae346ab,12441,0
GridSybil_0709,1,train,56aded328184ec9f,12279,0
GridSybil_0709,1,train,b9305520e07a0cb0,23817,0
GridSybil_0709,1,train,1b45b7fb764f8b61,11457,0
GridSybil_0709,1,train,67f1ec6653346ff9,22221,0
GridSybil_0709,1,train,52709b5c31421049,11049,0
GridSybil_0709,1,train,9f4b97b7eec81145,10485,0
GridSybil_0709,1,train,87c063f1fee9553e,10749,0
GridSybil_0709,1,train,2a5304f40ee6cbbc,11289,0
GridSybil_0709,1,train,65ab48d7f8d6e189,11103,0
GridSybil_0709,1,train,b97a893836e05be9,12249,0
GridSybil_0709,1,train,182fda0c6cefd835,12639,0
GridSybil_0709,1,train,5b16f22fe0783625,22407,0
GridSybil_0709,1,train,d7173ce2379ec872,23457,0
GridSybil_0709,1,train,e0f76fc508d96a32,21441,0
GridSybil_0709,1,train,9f1c5b091fd62587,13119,0
GridSybil_0709,1,train,a5bd19dfa3637c8c,11223,0
GridSybil_0709,1,train,476850b7fad8a813,12585,0
GridSybil_0709,1,train,0a28efcbe19a4f60,12021,0
GridSybil_0709,1,train,3e0ed6da62700edc,12075,1
GridSybil_0709,1,train,95cdd9128b4ef8f9,12243,0
GridSybil_0709,1,train,c05549218ee2b2f1,12477,0
GridSybil_0709,1,train,fa2ee72fe85a2986,10689,0
GridSybil_0709,1,train,128edc9fd5a6e4e1,12987,0
GridSybil_0709,1,train,43275696b92bccbf,12501,0
GridSybil_0709,1,train,fcb45c4e28b11d60,11097,0
GridSybil_0709,1,train,8a3166759627aab7,22479,0
GridSybil_0709,1,train,70692f878c4c253f,24021,0
GridSybil_0709,1,train,a5655c67f54a1ed5,22869,0
GridSybil_0709,1,train,a241b7226d6d7b3b,12081,0
GridSybil_0709,1,train,4eb759fe580f1792,10803,0
GridSybil_0709,1,train,9e3260c9d07ea3de,12387,0
GridSybil_0709,1,train,bf58d3a79f83cc70,12207,0
GridSybil_0709,1,train,921e0a46ca2c6375,12123,0
GridSybil_0709,1,train,fb3d55e8dd4aff3a,10809,0
GridSybil_0709,1,train,138db0522ba47670,23409,0
GridSybil_0709,1,train,fd38a86cf9451808,21543,0
GridSybil_0709,1,train,47d8f47bae3b97c2,11709,0
GridSybil_0709,1,train,7721c4f4aaa49891,23403,0
GridSybil_0709,1,train,c6721c0e5c682794,21945,0
GridSybil_0709,1,train,20affce185f07e5b,21825,0
GridSybil_0709,1,train,7f5a3448afab9d32,23841,0
GridSybil_0709,1,train,389638aba1ebcf4d,24399,0
GridSybil_0709,1,train,ce39704d1a17c66a,24267,0
GridSybil_0709,1,train,b875fb6040272f55,24369,0
GridSybil_0709,1,train,589a8bd4dbe87457,10587,0
GridSybil_0709,1,train,df63b794862efae4,22683,0
GridSybil_0709,1,train,ec04b21fb8e97630,12981,0
GridSybil_0709,1,train,6e55e7a8769e14a5,21627,0
GridSybil_0709,1,train,f7bd306240058964,11079,0
GridSybil_0709,1,train,cb89fc6ecd6669f3,22377,0
GridSybil_0709,1,train,1d804ec16a11768d,11181,0
GridSybil_0709,1,train,cfab90f9861ae88d,23265,0
GridSybil_0709,1,train,265405be23188552,22545,0
GridSybil_0709,1,train,a63e033f9f5710a2,21657,0
GridSybil_0709,1,train,b49f3fc1e6ea91f2,23907,0
GridSybil_0709,1,train,c0978672a9a0e539,24159,0
GridSybil_0709,1,train,2f133a1012d577b7,22515,1
GridSybil_0709,1,train,1fd4ea4975e09c3e,12537,0
GridSybil_0709,1,train,401b1d06a1a20137,10515,0
GridSybil_0709,1,train,0bcf568de23b6339,12801,0
GridSybil_0709,1,train,3d0da0cafba4281e,22179,0
GridSybil_0709,1,train,d69db4105217184a,23229,0
GridSybil_0709,1,train,7905fff97800cee0,22779,0
GridSybil_0709,1,train,df56f6137e4669c9,11583,0
GridSybil_0709,1,train,775d3da09e525912,12141,0
GridSybil_0709,1,train,38451f1abd54f878,11679,0
GridSybil_0709,1,train,2f3d42fb81166533,21669,0
GridSybil_0709,1,train,675e7bd57cc337fb,10683,0
GridSybil_0709,1,train,122bc0debc84fc9c,21717,0
GridSybil_0709,1,train,e2d6abf27bb8b5fb,22785,0
GridSybil_0709,1,train,af3009190826363f,22467,0
GridSybil_0709,1,train,290324490f4d437c,23577,0
GridSybil_0709,1,train,ef9b7faac9e3c067,21459,0
GridSybil_0709,1,train,1578237605b88f4e,11199,0
GridSybil_0709,1,train,776564fa21831ce8,11025,0
GridSybil_0709,1,train,61c8a36b74ae6258,10515,0
GridSybil_0709,1,train,6b92ee84c11b9af8,23019,0
GridSybil_0709,1,train,f9b6056e3b2ca144,22419,0
GridSybil_0709,1,train,6e9d463fa137f582,22899,0
GridSybil_0709,1,train,cbcb3645c09cd415,23661,0
GridSybil_0709,1,train,ea880eee6214fa62,24339,0
GridSybil_0709,1,train,eacda4fe1dd5f4de,22887,0
GridSybil_0709,1,train,411b9497f3f5ab6b,11235,1
GridSybil_0709,1,train,670d673f482599df,24381,0
GridSybil_0709,1,train,fb0354f5dd90ae42,11865,0
GridSybil_0709,1,train,fe3f8e0774154280,23349,0
GridSybil_0709,1,train,a6d8d9c6b4f16112,24009,0
GridSybil_0709,1,train,d3fbbec439a88e50,11409,0
GridSybil_0709,1,train,1587c1923449f9a6,13083,0
GridSybil_0709,1,train,6660012c801ab2c8,21819,0
GridSybil_0709,1,train,8ae6d205f0e91056,23979,0
GridSybil_0709,1,train,4be4e9dca75e9a08,24321,0
GridSybil_0709,1,train,88282e7aed78af02,10413,0
GridSybil_0709,1,train,8c8b4944c84e1cd9,13005,0
GridSybil_0709,1,train,0762c8c1d5bd79a5,21939,0
GridSybil_0709,1,train,883c753e5684dd7c,22239,0
GridSybil_0709,1,train,6a5a1e64dfa26c28,12975,1
GridSybil_0709,1,train,176bdec2e844fa84,10455,0
GridSybil_0709,1,train,bd9ef8588178cad4,13227,0
GridSybil_0709,1,train,fd3767430be27626,11559,0
GridSybil_0709,1,train,d911a4183c2e8e17,12993,1
GridSybil_0709,1,train,62a36aa5922a72d8,21963,0
GridSybil_0709,1,train,c4e1d53825229d8f,22365,0
GridSybil_0709,1,train,6450330ed2e3416d,22689,0
GridSybil_0709,1,train,03b7bbf50a207a7a,12597,0
GridSybil_0709,1,train,98f67b0b7efa1200,12777,0
GridSybil_0709,1,train,32dd17638df0e0e9,12465,0
GridSybil_0709,1,train,6013c857f774c755,13041,0
GridSybil_0709,1,train,58cf64697270240b,23619,0
GridSybil_0709,1,train,f76b2a3bc6974e11,21381,0
GridSybil_0709,1,train,f823d53e8e66b6cf,11469,0
GridSybil_0709,1,train,e3e0f438bec375da,24027,0
GridSybil_0709,1,train,d559104394f2e42f,12417,0
GridSybil_0709,1,train,a69bdec705326188,11001,0
GridSybil_0709,1,train,fec45da755c6dade,21597,0
GridSybil_0709,1,train,dd9bdbf7a5f98623,22389,0
GridSybil_0709,1,train,5df6fd83cbd5be98,12447,0
GridSybil_0709,1,train,228f33c4bbd8e1a6,22527,0
GridSybil_0709,1,train,02dd099f12b52f41,23787,0
GridSybil_0709,1,train,eda1089b63de8d6f,22485,0
GridSybil_0709,1,train,6eb2c32b193e9214,11967,0
GridSybil_0709,1,train,62a6f3e6d5bca286,12717,0
GridSybil_0709,1,train,2519cc74db361f0f,13023,0
GridSybil_0709,1,train,a84e9728ae7e36cb,12117,0
GridSybil_0709,1,train,d52a8719cf3d1315,23589,0
GridSybil_0709,1,train,0110a24067aa5432,22077,0
GridSybil_0709,1,train,848c321571ea7fc2,11685,0
GridSybil_0709,1,train,24057e7a10b45b53,21801,0
GridSybil_0709,1,train,f79cebdcba471de4,23901,0
GridSybil_0709,1,train,b41228b9a5a5c84f,12261,0
GridSybil_0709,1,train,9abded3a3c6e5cd9,22065,0
GridSybil_0709,1,train,b10e1135437bf6dd,12561,0
GridSybil_0709,1,train,b038aeed8e114e79,21759,0
GridSybil_0709,1,train,1da3fd85601ca41a,23169,0
GridSybil_0709,1,train,7b8f31a119361770,24231,1
GridSybil_0709,1,train,8ce8b357d4f56bd6,12303,0
GridSybil_0709,1,train,de0b610f4d06e7e5,12183,0
GridSybil_0709,1,train,2d02220c99d54349,23949,0
GridSybil_0709,1,train,4c62423af6a76951,12837,0
GridSybil_0709,1,train,37b2ebbc989c20aa,11649,0
GridSybil_0709,1,train,106673a3c70df493,11937,0
GridSybil_0709,1,train,c780a840787154ec,12927,0
GridSybil_0709,1,train,7a47cc5974214da4,23541,0
GridSybil_0709,1,train,52d4ca5e0477632d,11541,0
GridSybil_0709,1,train,74ef3db12c0e746a,12999,0
GridSybil_0709,1,train,029accc22a607bb6,21465,0
GridSybil_0709,1,train,77283f45e0f83f82,10713,1
GridSybil_0709,1,train,a0579358626aa40f,24459,0
GridSybil_0709,1,train,385ba62f8f0e72b4,12789,0
GridSybil_0709,1,train,b1090eb99580ad12,23481,0
GridSybil_0709,1,train,5ad8a6afd8a1a13c,22497,0
GridSybil_0709,1,train,a183af7e2dec91cf,23079,0
GridSybil_0709,1,train,86778eaca84d79af,10497,0
GridSybil_0709,1,train,565b441cc8f6da31,10887,0
GridSybil_0709,1,train,2efa5eb9b7f1f722,10515,0
GridSybil_0709,1,train,96f1991febb1e664,11301,0
GridSybil_0709,1,train,e7e2e3a155fca76e,12297,0
GridSybil_0709,1,train,2f846c68604a631b,23109,0
GridSybil_0709,1,train,8c7f6e8bf1cf382e,22461,0
GridSybil_0709,1,train,9afe35ab7bbf8d16,23805,0
GridSybil_0709,1,train,c64547c382ec8669,24483,0
GridSybil_0709,1,train,3ceb0faa845c9fb3,23727,0
GridSybil_0709,1,train,f599195f26a53783,24039,0
GridSybil_0709,1,train,282cf427b9dbccc7,21879,0
GridSybil_0709,1,train,1e4683bd2d45e74a,22581,0
GridSybil_0709,1,train,ae4b26cb236b1f19,21477,0
GridSybil_0709,1,train,1865a1d6c8aecf8b,21663,0
GridSybil_0709,1,train,098a706b8d6c2d77,11187,0
GridSybil_0709,1,train,7a7026c23a41bbe8,12849,0
GridSybil_0709,1,train,86cefab4faf2a5f1,12579,0
GridSybil_0709,1,train,d85f92558bf64c9e,11745,0
GridSybil_0709,1,train,07986f82cd01c012,22989,0
GridSybil_0709,1,train,9bec5b3625dfdd08,22743,0
GridSybil_0709,1,train,dd44efb89d0609b2,24243,0
GridSybil_0709,1,train,1a8cb719245ace04,10515,0
GridSybil_0709,1,train,023e10536b58613d,12807,0
GridSybil_0709,1,train,23c5c8acf8cd593e,12567,0
GridSybil_0709,1,train,ea214118a4b6254d,11397,0
GridSybil_0709,1,train,fe85ca669907ad32,22749,0
GridSybil_0709,1,train,f6daa0422a652f84,10347,0
GridSybil_0709,1,train,144ab8d736369c21,21345,0
GridSybil_0709,1,train,b20099ca50764f80,11859,0
GridSybil_0709,1,train,196f91a5558f2fff,22929,0
GridSybil_0709,1,train,f8c565a2cf7f48de,12879,0
GridSybil_0709,1,train,dc74c6e394417a24,23859,0
GridSybil_0709,1,train,97ac3c67f5ca6224,21921,0
GridSybil_0709,1,train,297510dc66323b6e,11547,0
GridSybil_0709,1,train,7481c03bc51bb6e1,21897,0
GridSybil_0709,1,train,ad2019b8e6e66418,22503,0
GridSybil_0709,1,train,a9b7fe9422697a7b,23943,0
GridSybil_0709,1,train,eeedb42ce94143e4,10527,0
GridSybil_0709,1,train,fc2eea4f71c4184e,21687,0
GridSybil_0709,1,train,4f8e268f666a6c07,10797,0
GridSybil_0709,1,train,417210699a08e989,24189,0
GridSybil_0709,1,train,3715e2dae5b0255e,12609,0
GridSybil_0709,1,train,96751c373f30a977,21957,0
GridSybil_0709,1,train,d47d0f991421b593,10965,0
GridSybil_0709,1,train,f3bfd0f217f95e24,23181,0
GridSybil_0709,1,train,744c9a6eef8a7345,23199,0
GridSybil_0709,1,train,70a3428dea605512,10455,0
GridSybil_0709,1,train,28c621c55ceb6bd1,21579,0
GridSybil_0709,1,train,82ccc14e884b9fbe,12219,0
GridSybil_0709,1,train,80b47d3dd69e366b,22029,0
GridSybil_0709,1,train,4c4103f8188ac018,23397,0
GridSybil_0709,1,train,38ec9fa2246bff54,24147,0
GridSybil_0709,1,train,36905ca773ed5b81,11319,0
GridSybil_0709,1,train,19166ea9a12271e1,23487,0
GridSybil_0709,1,train,8b40f5ed33c60cc9,24183,0
GridSybil_0709,1,train,6ccdcc21e0be543d,10515,0
GridSybil_0709,1,train,98b69593803ba4e1,22803,0
GridSybil_0709,1,train,9d32bb7f1c465bf3,24099,0
GridSybil_0709,1,train,4cccd5f91b47fab7,23877,0
GridSybil_0709,1,train,45b737d9a1437816,22401,0
GridSybil_0709,1,train,955903240f2044d0,11139,0
GridSybil_0709,1,train,1ec4d71acad9abcf,10431,0
GridSybil_0709,1,train,407e124e2d850a21,11439,0
GridSybil_0709,1,train,933f49d775f81d0e,23001,0
GridSybil_0709,1,train,45a01c13685fd5bb,22443,0
GridSybil_0709,1,train,98369bdab18155b8,23157,0
GridSybil_0709,1,train,32687fa4ccd399bc,10419,0
GridSybil_0709,1,train,975f98ea6055304f,21585,0
GridSybil_0709,1,train,99a8f8aab3d232b4,11997,0
GridSybil_0709,1,train,410cb9881b242e4c,23385,0
GridSybil_0709,1,train,0e503ced9b5fee9c,22839,0
GridSybil_0709,1,train,c58dfaa7d16fc7f6,11949,0
GridSybil_0709,1,train,191971bcd178a950,11799,0
GridSybil_0709,1,train,0302a0948ed1bb20,13077,0
GridSybil_0709,1,train,8b0b01e23e279fe7,22323,0
GridSybil_0709,1,train,4fdc1e4982da8b51,22569,0
GridSybil_0709,1,train,c04aae13a40e1868,23865,0
GridSybil_0709,1,train,8cf43b884fa89594,23367,0
GridSybil_0709,1,train,8319cf5ece96d056,10413,0
GridSybil_0709,1,train,2baafcde2eeb20ce,12885,0
GridSybil_0709,1,train,d3c9d9df9f856ce6,21903,0
GridSybil_0709,1,train,8dc651857e492f37,13143,0
GridSybil_0709,1,train,2722a4ec186b7c36,11019,0
GridSybil_0709,1,train,73240c139b6d9cca,10785,0
GridSybil_0709,1,train,5998362491b0fa94,23421,0
GridSybil_0709,1,train,40c556b7a6dafa2b,23919,0
GridSybil_0709,1,train,2927299a3a9bbe37,11505,0
GridSybil_0709,1,train,61eb2dc46767a9b6,11763,0
GridSybil_0709,1,train,daec33b0d5f06de4,12687,0
GridSybil_0709,1,train,455da943386bfe93,12765,0
GridSybil_0709,1,train,14e2615bd0d5cf38,24177,0
GridSybil_0709,1,train,7cea81a99f362868,11307,0
GridSybil_0709,1,train,6637f9d19bd4f23f,22977,0
GridSybil_0709,1,train,da3cd82cd2936b69,12285,0
GridSybil_0709,1,train,8afb6df1ce121f8c,24057,0
GridSybil_0709,1,train,e856a6d8d9f35901,10383,0
GridSybil_0709,1,train,3929ec59b7831b2f,13029,0
GridSybil_0709,1,train,cff609a58c85d111,22305,0
GridSybil_0709,1,train,c7037e1e9672ea5e,10917,0
GridSybil_0709,1,train,103694c7f2c2d649,11445,0
GridSybil_0709,1,train,3c674be6dc14fc7c,21549,0
GridSybil_0709,1,train,9582a77c74957cea,24297,0
GridSybil_0709,1,train,ec9de7ccc9ecbd30,24117,0
GridSybil_0709,1,train,450dc00622183481,10467,0
GridSybil_0709,1,train,3175e8c5d6275919,24597,0
GridSybil_0709,1,train,1e829723454f3bf2,12627,0
GridSybil_0709,1,train,beccdf204f47aea1,23067,0
GridSybil_0709,1,train,47c7d8cb15b96a1c,24561,0
GridSybil_0709,1,train,c81b6ea75e5b7154,13059,0
GridSybil_0709,1,train,df1e4bc6453134eb,21885,0
GridSybil_0709,1,train,4aa9fc45e77ff33a,13089,0
GridSybil_0709,1,train,e98e72064d35962b,12921,0
GridSybil_0709,1,train,f8aa111c81019def,12741,0
GridSybil_0709,1,train,80945e43a036a531,22329,0
GridSybil_0709,1,train,943a04119cd41566,10605,0
GridSybil_0709,1,train,16975edd06aee1c0,23127,0
GridSybil_0709,1,train,994648611a113d2b,24303,0
GridSybil_0709,1,train,aaa9f8a1f4f6fe03,21987,0
GridSybil_0709,1,train,4c8df2540a2c1efb,11805,0
GridSybil_0709,1,train,d85da1d5074bcf40,11907,0
GridSybil_0709,1,train,c5e79d347ce7160d,21783,0
GridSybil_0709,1,train,3ee5c987db7e0e6b,11919,0
GridSybil_0709,1,train,8162ccc9e4a4004b,22863,0
GridSybil_0709,1,train,08e755fd10cdee78,12663,0
GridSybil_0709,1,train,14558751ba3ee240,10431,0
GridSybil_0709,1,train,4b7337c4d9a615ad,23133,1
GridSybil_0709,1,train,cb58fe94cf2cf4e6,12363,0
GridSybil_0709,1,train,ad91795dd3862304,12267,0
GridSybil_0709,1,train,eef23eef07a4def6,24627,0
GridSybil_0709,1,train,2f89064712e8bb51,22089,0
GridSybil_0709,1,train,3ab38286f3566bee,23241,0
GridSybil_0709,1,test,5ee3bcbb01af64e3,21639,0
GridSybil_0709,1,test,d3f97bbb74d9ba3a,23523,0
GridSybil_0709,1,test,296cd9bf6feaebb6,12747,0
GridSybil_0709,1,test,af2207ab0856ffab,21705,0
GridSybil_0709,1,test,3b09160dc32a7cd0,10695,1
GridSybil_0709,1,test,d9c3de44de06565e,10923,0
GridSybil_0709,1,test,b724a85ba634820a,11361,0
GridSybil_0709,1,test,4f22c7f7791b6bce,11367,0
GridSybil_0709,1,test,87a1aa2afd7b7d4f,11247,0
GridSybil_0709,1,test,d943b28b7a16e86d,12003,0
GridSybil_0709,1,test,6402ed3f74725811,12861,0
GridSybil_0709,1,test,82691e211ea89cfa,11661,0
GridSybil_0709,1,test,8f795c197e297aa4,11043,0
GridSybil_0709,1,test,603bacf91c08ba49,21489,0
GridSybil_0709,1,test,adee5cb25ed26d9b,23997,0
GridSybil_0709,1,test,baf2cdfcd10f068c,23439,0
GridSybil_0709,1,test,8f98f43ee33d5aa2,21981,0
GridSybil_0709,1,test,6cd5349e5c08b4c9,11487,0
GridSybil_0709,1,test,2fe4715152877262,23427,0
GridSybil_0709,1,test,03e32ce70af0459e,12759,0
GridSybil_0709,1,test,96954854d0ac6110,21807,0
GridSybil_0709,1,test,75d6f64562112a62,11481,0
GridSybil_0709,1,test,cec3b2072a1c434f,10821,0
GridSybil_0709,1,test,8e71d875e3bdb70d,23829,0
GridSybil_0709,1,test,20c1363ed14e6718,12099,0
GridSybil_0709,1,test,4f80533cd58b311f,23763,0
GridSybil_0709,1,test,3dac8285b8479d8e,22023,0
GridSybil_0709,1,test,42a7cd387c027930,12939,0
GridSybil_0709,1,test,474be1fb876c8941,11343,0
GridSybil_0709,1,test,5d83b4767bf22331,22845,0
GridSybil_0709,1,test,0a24c39fc04ab63c,24585,0
GridSybil_0709,1,test,9f4ae5097006f53b,10521,0
GridSybil_0709,1,test,cbead705b52d97c6,21777,0
GridSybil_0709,1,test,c0dec5dcb771d773,23739,0
GridSybil_0709,1,test,5f41a671c58e4a06,12057,0
GridSybil_0709,1,test,6fd7e662aa8be282,22809,0
GridSybil_0709,1,test,5ff2f781116211fc,21429,0
GridSybil_0709,1,test,505bbda5df74dd91,22143,0
GridSybil_0709,1,test,79cac89789230b22,11229,0
GridSybil_0709,1,test,1df08066b1c003ad,24279,0
GridSybil_0709,1,test,33aaffcc0eea5ab4,22509,0
GridSybil_0709,1,test,1e59c686aa8f4c79,11085,0
GridSybil_0709,1,test,a27f376b7c3c353f,11337,0
GridSybil_0709,1,test,193b3ff847ff7037,11523,0
GridSybil_0709,1,test,2db91e197540f4d3,21723,0
GridSybil_0709,1,test,2ee007c0380b96d4,21285,0
GridSybil_0709,1,test,ba412b49a5b5a8d8,22905,0
GridSybil_0709,1,test,baf8de5500cd0a1e,11259,0
GridSybil_0709,1,test,53e87a1fb0abd78f,10461,0
GridSybil_0709,1,test,b1e981e6017bd7e0,12225,0
GridSybil_0709,1,test,424cc15880a94c98,10863,0
GridSybil_0709,1,test,e3d4b97b576bd54a,10977,0
GridSybil_0709,1,test,83c3246f76fffe33,10647,0
GridSybil_0709,1,test,8a2c286f090df970,24141,0
GridSybil_0709,1,test,79f8531061274064,21357,0
GridSybil_0709,1,test,9342ba1916f97e2a,12309,0
GridSybil_0709,1,test,68793abc7a27fce9,23247,0
GridSybil_0709,1,test,58d1fb0269f6aa4f,11961,0
GridSybil_0709,1,test,2a5cacfe49f81d92,13017,0
GridSybil_0709,1,test,3e7ee76e1dcc8d05,24081,0
GridSybil_0709,1,test,05e23c5d2663361d,22107,0
GridSybil_0709,1,test,270c0811b60919bc,11205,0
GridSybil_0709,1,test,1360b3cd9b31a3a2,10503,0
GridSybil_0709,1,test,86b6d71cc81721b2,21603,0
GridSybil_0709,1,test,b5355bd1789c0dc8,24087,0
GridSybil_0709,1,test,6332040abb242011,10725,0
GridSybil_0709,1,test,0744db6bad5d3c38,21303,0
GridSybil_0709,1,test,64502f6c806a46f3,23205,0
GridSybil_0709,1,test,e907812236b66d6e,11703,0
GridSybil_0709,1,test,0799774113fc90b1,24567,0
GridSybil_0709,1,test,df438fe3c3f96101,11841,0
GridSybil_0709,1,test,f38b4702b23032f5,21645,0
GridSybil_0709,1,test,541bb03b68717ad5,10557,0
GridSybil_0709,1,test,eb66ef3135f2e798,12189,0
GridSybil_0709,1,test,0d93ed2d7e48d759,23847,0
GridSybil_0709,1,test,dfaaceb3a56852ec,23985,0
GridSybil_0709,1,test,6ac587f35b5a7cde,21507,0
GridSybil_0709,1,test,ac6cb381a63a5afb,10761,0
GridSybil_0709,1,test,e9fc7ebec71b0088,10899,0
GridSybil_0709,1,test,a8b21b46fd1bda6c,22959,0
GridSybil_0709,1,test,1f7816b09e4c3f8a,22857,0
GridSybil_0709,1,test,b61244b37aab63a7,12159,0
GridSybil_0709,1,test,447141945f1c4c83,11721,0
GridSybil_0709,1,test,1f9c75a91c526b09,22317,0
GridSybil_0709,1,test,0b922c5efe7f4b11,21729,0
GridSybil_0709,1,test,f0cfb7df72817e8f,21423,0
GridSybil_0709,1,test,a83688ca79ea33ad,11349,0
GridSybil_0709,1,test,7c3e24c82b2f02df,24387,0
GridSybil_0709,1,test,ad66e40ee25df6bd,10437,0
GridSybil_0709,1,test,b0931faa5256e945,23283,0
GridSybil_0709,1,test,3481cbfa2b284e10,23187,0
GridSybil_0709,1,test,041280da460bc312,12783,0
GridSybil_0709,1,test,99a29165a9356478,22083,0
GridSybil_0709,1,test,1803765026c4df62,21561,0
GridSybil_0709,1,test,28d7b19365fe8ba9,22707,0
GridSybil_0709,1,test,15147846a733f7c4,23529,0
GridSybil_0709,1,test,55e058dd54ab0cbb,12819,0
GridSybil_0709,1,test,b5e991fa4e9170fe,11325,0
GridSybil_0709,1,test,e95a5ca6eec894c2,24237,0
GridSybil_0709,1,test,ffc92ceaca439b16,11283,0
GridSybil_0709,1,test,bfc3a926ab522d4f,24207,0
GridSybil_0709,1,test,f838d1ffee5f78f3,21405,0
GridSybil_0709,1,test,08562719ec11c89b,23445,0
GridSybil_0709,1,test,d742009c628c92d3,12507,0
GridSybil_0709,1,test,ae3e3204b1bb10af,21993,1
GridSybil_0709,1,test,ba14eeb3435ad488,23757,0
GridSybil_0709,1,test,938b6280eefd7d26,21909,0
GridSybil_0709,1,test,0d387f0bbac78961,11883,0
GridSybil_0709,1,test,c8e7bafaf4b9c51a,23325,0
GridSybil_0709,1,test,a83c4f712ce5fdbd,23517,0
GridSybil_0709,1,test,51fd64fca457f461,22917,0
GridSybil_0709,1,test,9594f2da08bd5ea3,10905,0
GridSybil_0709,1,test,14d29d9017b18ac8,22227,0
GridSybil_0709,1,test,1a8c23891e567b72,23343,0
GridSybil_0709,1,test,13b9a3a5b30381bc,22383,0
GridSybil_0709,1,test,a5dd98ef3ea32fa6,11463,0
GridSybil_0709,1,test,393a88a82eb9bc4a,23103,0
GridSybil_0709,1,test,817b6152e2c93aea,12237,0
GridSybil_0709,1,test,658164ec9d4ef859,23781,0
GridSybil_0709,1,test,f8595c32e6bf2645,24201,0
GridSybil_0709,1,test,32bff070232fde13,10845,0
GridSybil_0709,1,test,1ea017108988f163,12375,1
GridSybil_0709,1,test,3a41898caf4c490c,24543,0
GridSybil_0709,1,test,3006fe38d0c37414,21525,0
GridSybil_0709,1,test,8bd2996d49cf29f9,12963,0
GridSybil_0709,1,test,aa7395507cf098bf,10509,0
GridSybil_0709,1,test,09133fc1692ea12b,24249,0
GridSybil_0709,1,test,64c5322f313091ad,23961,0
GridSybil_0709,1,test,f2e738f34a77be49,24105,0
GridSybil_0709,1,test,0e5a8df46df2e672,23475,1
GridSybil_0709,1,test,fd714d727de1301a,22041,0
GridSybil_0709,1,test,d5c8329d5db80b20,13269,0
GridSybil_0709,1,test,1a5e2f075bf78d24,12645,0
GridSybil_0709,1,test,88daa49e1d7e3d6b,12063,0
GridSybil_0709,1,test,30e8928008d5e8aa,24045,0
GridSybil_0709,1,test,cf10c4c359d10850,12867,0
GridSybil_0709,1,test,c0445a2253fd7c42,11157,0
GridSybil_0709,1,test,eb5926eb5fb6efe9,21417,0
GridSybil_0709,1,test,b678aaf5065d53ec,22557,0
GridSybil_0709,1,test,f62e778360910845,23085,0
GridSybil_0709,1,test,ab55d9276c45a058,12525,0
GridSybil_0709,1,test,2e9fd68ff17fa948,10929,0
GridSybil_0709,1,test,c7cd4e717b1200af,22359,0
GridSybil_0709,1,test,bdf2f334566c57e1,23301,0
GridSybil_0709,1,test,40f71a22ba3925da,23505,0
GridSybil_0709,1,test,7845a118b47cc144,22617,0
GridSybil_0709,1,test,e584cf2edbe68fac,22719,0
GridSybil_0709,1,test,2ce9f0472c26da06,23307,0
GridSybil_0709,1,test,3cf6833fb747aa03,11823,0
GridSybil_0709,1,test,a3d23406dea11e4b,22599,0
